[01/04/2018][12:20:32]  -system sys,start server 
[01/04/2018][12:21:17] IP: 25.80.207.79 FOKUS1 sta,Login char:[GM]Fokus- exp:0 level:2000 conn:1 money:1999963250, store:0 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 1065 2370 1687 
[01/04/2018][12:21:21]  -system err,No empty mobgrid: 1197 2206 1702 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 1201 2200 1732 
[01/04/2018][12:21:21]  -system err,No empty mobgrid: 1229 2268 1719 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 1231 2255 1735 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 1297 1968 1623 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 1968 409 3815 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 2619 1088 3753 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 3193 1264 1718 
[01/04/2018][12:21:21]  -system err,No empty mobgrid(1): 3313 1536 1764 
[01/04/2018][12:21:21]  FOKUS1 etc,changecity city:0 X:2086 Y:2094 
[01/04/2018][12:21:33]  -system err,No empty mobgrid(1): 1300 1961 1633 
[01/04/2018][12:21:33]  -system err,No empty mobgrid(1): 3792 2231 3628 
[01/04/2018][12:21:33]  -system err,No empty mobgrid(1): 4036 3622 2822 
[01/04/2018][12:21:33]  -system err,No empty mobgrid(1): 5815 3424 1460 
[01/04/2018][12:21:33]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][12:21:37] IP: 25.80.207.79 FOKUS1 adm +set name Oi 
[01/04/2018][12:21:45]  -system err,No empty mobgrid(1): 1297 1966 1620 
[01/04/2018][12:21:45]  -system err,No empty mobgrid(1): 3511 1332 4041 
[01/04/2018][12:21:45]  -system err,No empty mobgrid(1): 4130 3617 2933 
[01/04/2018][12:21:57]  -system err,No empty mobgrid(1): 2726 1740 1676 
[01/04/2018][12:21:57]  -system err,No empty mobgrid(1): 3792 2232 3628 
[01/04/2018][12:22:09]  -system err,No empty mobgrid(1): 1297 1972 1622 
[01/04/2018][12:22:09]  -system err,No empty mobgrid(1): 2817 1746 1628 
[01/04/2018][12:22:09]  -system err,No empty mobgrid(1): 3455 2416 2121 
[01/04/2018][12:22:09]  -system err,No empty mobgrid(1): 4036 3623 2822 
[01/04/2018][12:22:16] IP: 25.80.207.79 FOKUS1 sta,Login char:[GM]Fokus- exp:0 level:2000 conn:1 money:1999963250, store:0 
[01/04/2018][12:22:18]  FOKUS1 etc,changecity city:0 X:2088 Y:2106 
[01/04/2018][12:22:21]  -system err,No empty mobgrid(1): 2748 1710 1826 
[01/04/2018][12:22:33]  -system err,No empty mobgrid(1): 1297 1967 1621 
[01/04/2018][12:22:45]  -system err,No empty mobgrid(1): 3458 2385 2118 
[01/04/2018][12:22:45]  -system err,No empty mobgrid(1): 4036 3622 2823 
[01/04/2018][12:22:57]  -system err,No empty mobgrid(1): 1297 1972 1621 
[01/04/2018][12:23:11] IP: 25.80.207.79 FOKUS1 adm +set level 1012 
[01/04/2018][12:23:21]  -system err,No empty mobgrid(1): 1297 1969 1622 
[01/04/2018][12:23:21]  -system err,No empty mobgrid: 2743 1703 1826 
[01/04/2018][12:23:21]  -system err,No empty mobgrid(1): 4036 3621 2823 
[01/04/2018][12:23:45]  -system err,No empty mobgrid(1): 1297 1971 1620 
[01/04/2018][12:23:45]  -system err,No empty mobgrid(1): 3455 2416 2122 
[01/04/2018][12:23:57]  -system err,No empty mobgrid(1): 4036 3623 2822 
[01/04/2018][12:24:00]  -system etc,nightmare_mystic clear -12:24 
[01/04/2018][12:24:09]  -system err,No empty mobgrid(1): 1297 1970 1622 
[01/04/2018][12:24:21]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][12:24:33]  -system err,No empty mobgrid(1): 1297 1972 1624 
[01/04/2018][12:24:33]  -system err,No empty mobgrid(1): 4036 3621 2824 
[01/04/2018][12:24:45]  -system err,No empty mobgrid(1): 5841 3426 1459 
[01/04/2018][12:24:57]  -system err,No empty mobgrid(1): 1297 1971 1624 
[01/04/2018][12:24:57]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][12:25:09]  -system err,No empty mobgrid(1): 4036 3621 2821 
[01/04/2018][12:25:21]  -system err,No empty mobgrid(1): 1297 1972 1622 
[01/04/2018][12:26:09]  -system err,No empty mobgrid(1): 1297 1972 1622 
[01/04/2018][12:26:11] IP: 25.80.207.79 FOKUS1 adm +set skillbonus 1000 
[01/04/2018][12:26:16] IP: 25.80.207.79 FOKUS1 adm +set skillbonus 1000 
[01/04/2018][12:26:33]  -system err,No empty mobgrid(1): 1297 1970 1624 
[01/04/2018][12:26:57]  -system err,No empty mobgrid(1): 1297 1969 1625 
[01/04/2018][12:26:57]  -system err,No empty mobgrid(1): 5841 3426 1459 
[01/04/2018][12:27:09]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][12:27:19] IP: 25.80.207.79 FOKUS1 adm +set scorebonus 
[01/04/2018][12:27:21]  -system err,No empty mobgrid(1): 1297 1966 1625 
[01/04/2018][12:27:21]  -system err,No empty mobgrid: 2743 1703 1826 
[01/04/2018][12:27:45]  -system err,No empty mobgrid(1): 1297 1970 1623 
[01/04/2018][12:28:09]  -system err,No empty mobgrid(1): 1297 1967 1623 
[01/04/2018][12:29:00]  -system etc,nightmare_arcan clear -12:29 
[01/04/2018][12:29:21]  -system err,No empty mobgrid(1): 5841 3425 1459 
[01/04/2018][12:30:15] IP: 25.80.207.79 FOKUS1 sel_npc,npc:Acessorios price:237 item: Ração_de_Pantera_Negra(P) : 3464.69.20.70.20.43.250 
[01/04/2018][12:30:16] IP: 25.80.207.79 FOKUS1 sel_npc,npc:Acessorios price:237 item: Ração_de_Pantera_Negra(P) : 3464.69.20.70.20.43.250 
[01/04/2018][12:30:33]  -system err,No empty mobgrid(1): 5841 3425 1459 
[01/04/2018][12:32:47] IP: 25.80.207.79 FOKUS1 adm +set sanc 255 
[01/04/2018][12:33:09]  -system err,No empty mobgrid(1): 5815 3424 1460 
[01/04/2018][12:33:25] IP: 25.80.207.79 FOKUS1 etc,reqteleport char:[GM]Fokus- X:1045 Y:1725 price:700 
[01/04/2018][12:33:31] IP: 25.80.207.79 FOKUS1 etc,reqteleport char:[GM]Fokus- X:2481 Y:1718 price:0 
[01/04/2018][12:33:32]  FOKUS1 etc,changecity city:1 X:2481 Y:1718 
[01/04/2018][12:34:09]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][12:35:09]  -system err,No empty mobgrid(1): 5682 3402 1617 
[01/04/2018][12:35:09]  -system err,No empty mobgrid: 5770 3412 1535 
[01/04/2018][12:35:09]  -system err,No empty mobgrid: 5771 3410 1529 
[01/04/2018][12:35:09]  -system err,No empty mobgrid: 5772 3412 1526 
[01/04/2018][12:35:09]  -system err,No empty mobgrid(1): 5965 3390 1086 
[01/04/2018][12:35:09]  -system err,No empty mobgrid(1): 5971 3392 1089 
[01/04/2018][12:35:21]  -system err,No empty mobgrid(1): 5971 3388 1089 
[01/04/2018][12:35:41] IP: 25.80.207.79 FOKUS1 adm +set  
[01/04/2018][12:35:45]  -system err,No empty mobgrid(1): 5841 3426 1459 
[01/04/2018][12:35:56] IP: 25.80.207.79 FOKUS1 adm +set 12 2355 
[01/04/2018][12:35:56] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [2355 0:0:0:0:0:0] -system 
[01/04/2018][12:36:14] IP: 25.80.207.79 FOKUS1 adm +set 11 
[01/04/2018][12:36:14] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:36:18] IP: 25.80.207.79 FOKUS1 adm +set 10 
[01/04/2018][12:36:18] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:36:21] IP: 25.80.207.79 FOKUS1 adm +set 9 
[01/04/2018][12:36:21] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:36:25] IP: 25.80.207.79 FOKUS1 adm +set 6 
[01/04/2018][12:36:25] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [7 0:0:0:0:0:0] -system 
[01/04/2018][12:36:29] IP: 25.80.207.79 FOKUS1 adm +set 5 
[01/04/2018][12:36:29] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:36:34] IP: 25.80.207.79 FOKUS1 adm +set 18 
[01/04/2018][12:36:38] IP: 25.80.207.79 FOKUS1 adm +set 17 
[01/04/2018][12:36:45] IP: 25.80.207.79 FOKUS1 adm +set 14 
[01/04/2018][12:36:45] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:36:49] IP: 25.80.207.79 FOKUS1 adm +set 13 
[01/04/2018][12:36:49] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [0 0:0:0:0:0:0] -system 
[01/04/2018][12:37:13] IP: 25.80.207.79 FOKUS1 adm +set 13 4176 
[01/04/2018][12:37:13] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [4176 0:0:0:0:0:0] -system 
[01/04/2018][12:37:33]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][12:37:33]  -system etc,premium item end 4176 
[01/04/2018][12:37:57]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][12:38:09]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][12:38:11] IP: 25.80.207.79 FOKUS1 adm +set 7 1013 
[01/04/2018][12:38:11] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [1013 0:0:0:0:0:0] -system 
[01/04/2018][12:38:21] IP: 25.80.207.79 FOKUS1 adm +set 7 1009 
[01/04/2018][12:38:21] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [1009 0:0:0:0:0:0] -system 
[01/04/2018][12:38:56] IP: 25.5.216.68 DECO adm +notice reboot 
[01/04/2018][12:38:56]  -system not  reboot 
[01/04/2018][12:39:00]  -system etc,nightmare_normal clear -12:39 
[01/04/2018][12:39:09] IP: 25.80.207.79 FOKUS1 adm +notice calma 
[01/04/2018][12:39:09]  -system not  calma 
[01/04/2018][12:39:19] IP: 25.5.216.68 DECO adm +notice coloquei os sets 
[01/04/2018][12:39:19]  -system not  coloquei os sets 
[01/04/2018][12:39:26] IP: 25.80.207.79 FOKUS1 adm +set 8 1009 
[01/04/2018][12:39:26] IP: 25.80.207.79 [GM]Fokus- - Set Item Equip [1009 0:0:0:0:0:0] -system 
[01/04/2018][12:39:28] IP: 25.5.216.68 DECO adm +notice e armas 
[01/04/2018][12:39:28]  -system not  e armas 
[01/04/2018][12:39:45]  -system err,No empty mobgrid(1): 5841 3424 1460 
[01/04/2018][12:39:48] IP: 25.80.207.79 FOKUS1 adm +set reboot 
[01/04/2018][12:40:00] IP: 25.5.216.68 DECO adm +set notice oi 
[01/04/2018][12:40:06] IP: 25.80.207.79 FOKUS1 adm +notice pq eu n consigo da o reboot 
[01/04/2018][12:40:06]  -system not  pq eu n consigo da o reboot 
[01/04/2018][12:40:08] IP: 25.5.216.68 DECO adm +set texte oi 
[01/04/2018][12:40:21]  -system err,No empty mobgrid(1): 5791 3358 1426 
[01/04/2018][12:40:21]  -system err,No empty mobgrid(1): 5841 3424 1460 
[01/04/2018][12:40:23] IP: 25.5.216.68 DECO adm +notice e /gm +reboot 
[01/04/2018][12:40:23]  -system not  e /gm +reboot 
[01/04/2018][12:40:31] IP: 25.80.207.79 FOKUS1 adm +reboot 
[01/04/2018][12:40:31]  -system not AVISO: Servidor será reiniciado após 1 minuto. 
[01/04/2018][12:40:41] IP: 25.5.216.68 DECO adm +notice deu kkkkkkkkk 
[01/04/2018][12:40:41]  -system not  deu kkkkkkkkk 
[01/04/2018][12:40:41]  -system not AVISO: Para salvar seu progresso é recomendável sair do jogo. 
[01/04/2018][12:40:43] IP: 25.80.207.79 FOKUS1 clo,fd 22-2 
[01/04/2018][12:40:43] IP: 25.80.207.79 FOKUS1 etc,charlogout conn:1 name:[GM]Fokus- 
[01/04/2018][12:40:50] IP: 25.5.216.68 DECO clo,fd 22-2 
[01/04/2018][12:40:50] IP: 25.5.216.68 DECO etc,charlogout conn:2 name:TESTEEE 
[01/04/2018][12:40:51]  -system not AVISO: Reinicialização em 30 segundos. 
[01/04/2018][12:41:01]  -system not AVISO: Reinicialização em 20 segundos. 
[01/04/2018][12:41:11]  -system not AVISO: Reinicialização em 10 segundos. 
[01/04/2018][12:41:21]  -system not AVISO: Reiniciando... 
[01/04/2018][12:41:30]  -system sys,server down complete 
