[05/03/2017][19:44:09]  -system sys,start server 
[05/03/2017][19:44:33]  -system err,No empty mobgrid: 3863 2127 1619 
[05/03/2017][19:44:33]  -system err,No empty mobgrid(1): 3890 2116 1550 
[05/03/2017][19:44:33]  -system err,No empty mobgrid(1): 3892 2152 1552 
[05/03/2017][19:44:33]  -system err,No empty mobgrid(1): 4036 3623 2822 
[05/03/2017][19:44:33]  -system err,No empty mobgrid(1): 5677 3401 1618 
[05/03/2017][19:44:36] IP: 189.13.226.146 WELMAL CNFAccountLogin Mac: -726653152.-1102689325.-1123160993.1936322831 
[05/03/2017][19:44:38] IP: 177.39.204.178 WALLACER137 sta,Login char:Maldito exp:800000000 level:39 conn:4 money:1514998723, store:0 
[05/03/2017][19:44:40]  WALLACER137 etc,changecity city:0 X:2088 Y:2098 
[05/03/2017][19:44:41] IP: 201.23.128.224 ALUKZ sta,Login char:alukz exp:192845 level:35 conn:5 money:1999904468, store:0 
[05/03/2017][19:44:43]  ALUKZ etc,changecity city:0 X:2090 Y:2100 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 250 2380 2138 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 708 2642 2004 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 1464 1807 1682 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2016 587 3778 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2302 932 4035 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2561 938 3762 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2633 1064 3810 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2634 1073 3797 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 2997 1496 4006 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3110 1466 3794 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3458 2384 2117 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3510 1338 4032 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3514 1317 4040 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3586 780 4065 
[05/03/2017][19:44:45]  -system err,No empty mobgrid(1): 3792 2231 3628 
[05/03/2017][19:44:48]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:49]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:50]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:51]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:52]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:52]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:52]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special0 
[05/03/2017][19:44:55] IP: 189.13.226.146 WELMAL sta,Login char:CRAZY exp:52187 level:22 conn:6 money:1576409818, store:0 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 708 2642 2004 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 1065 2368 1685 
[05/03/2017][19:44:57]  -system err,No empty mobgrid: 1199 2209 1685 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 1231 2254 1735 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 1297 1966 1624 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 2016 587 3778 
[05/03/2017][19:44:57]  -system err,No empty mobgrid(1): 2949 1404 4057 
[05/03/2017][19:44:57]  WELMAL etc,changecity city:2 X:2466 Y:2006 
[05/03/2017][19:44:58]  DANODANO1 etc,applybonus name:Cavalinho bonustype:0 detail:2 pontos:1 
[05/03/2017][19:44:58]  DANODANO1 etc,applybonus name:Cavalinho bonustype:0 detail:2 pontos:1 
[05/03/2017][19:44:58]  DANODANO1 etc,applybonus name:Cavalinho bonustype:0 detail:2 pontos:1 
[05/03/2017][19:44:59]  DANODANO1 etc,applybonus name:Cavalinho bonustype:0 detail:2 pontos:1 
[05/03/2017][19:45:03]  -system etc,mount ressurect index:2379 vit:51 - 120 
[05/03/2017][19:45:09]  -system err,No empty mobgrid(1): 1298 1980 1621 
[05/03/2017][19:45:09]  -system err,No empty mobgrid(1): 2016 587 3779 
[05/03/2017][19:45:09]  -system err,No empty mobgrid(1): 4036 3622 2823 
[05/03/2017][19:45:21]  -system err,No empty mobgrid(1): 1293 1945 1573 
[05/03/2017][19:45:21]  -system err,No empty mobgrid(1): 1297 1972 1623 
[05/03/2017][19:45:32] IP: 187.4.213.191 DANODANO1 sta,Login char:Cavalinho exp:780000000 level:39 conn:2 money:236663409, store:0 
[05/03/2017][19:45:33]  -system err,No empty mobgrid(1): 3792 2231 3627 
[05/03/2017][19:45:34]  DANODANO1 etc,changecity city:0 X:2092 Y:2106 
[05/03/2017][19:45:40]  -system etc,kefraticket ticket:100 name:N3R0 conn:3 
[05/03/2017][19:45:41] IP: 187.110.69.50 BIKINHO sel_npc,npc:Runas Joias price:0 item: Fehu : 5113.0.0.0.0.0.0 
[05/03/2017][19:45:43] IP: 189.45.123.83 MANEJO etc,reqteleport char:N3R0 X:2365 Y:3908 price:0 
[05/03/2017][19:45:45]  -system err,No empty mobgrid(1): 1293 1944 1574 
[05/03/2017][19:45:45]  -system err,No empty mobgrid(1): 1297 1969 1624 
[05/03/2017][19:45:45]  -system err,No empty mobgrid(1): 3455 2416 2121 
[05/03/2017][19:45:45]  -system err,No empty mobgrid(1): 3831 2406 2117 
[05/03/2017][19:45:45]  -system err,No empty mobgrid(1): 4036 3623 2822 
[05/03/2017][19:45:53] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:28322 x:2379 y:3945 
[05/03/2017][19:45:54] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:29852 x:2379 y:3945 
[05/03/2017][19:45:55] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:28466 x:2379 y:3945 
[05/03/2017][19:45:56] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:29852 x:2379 y:3945 
[05/03/2017][19:45:57]  -system err,No empty mobgrid: 3488 620 3757 
[05/03/2017][19:45:57]  -system err,No empty mobgrid(1): 3792 2233 3628 
[05/03/2017][19:45:57]  -system err,No empty mobgrid(1): 3832 2393 2117 
[05/03/2017][19:45:57] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:29686 x:2379 y:3945 
[05/03/2017][19:45:58] IP: 189.13.226.146 WELMAL etc,reqteleport char:CRAZY X:1046 Y:1710 price:700 
[05/03/2017][19:45:58] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27940 x:2379 y:3945 
[05/03/2017][19:46:00] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:30704 x:2379 y:3945 
[05/03/2017][19:46:01] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:31394 x:2379 y:3945 
[05/03/2017][19:46:02] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27796 x:2379 y:3945 
[05/03/2017][19:46:03] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:28730 x:2379 y:3945 
[05/03/2017][19:46:04] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27796 x:2379 y:3945 
[05/03/2017][19:46:07] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:26478 x:2379 y:3945 
[05/03/2017][19:46:08] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:29282 x:2379 y:3945 
[05/03/2017][19:46:08] IP: 187.4.213.191 DANODANO1 clo,fd 22-2 
[05/03/2017][19:46:08] IP: 187.4.213.191 DANODANO1 etc,charlogout conn:2 name:Cavalinho 
[05/03/2017][19:46:08] IP: 189.13.226.146 WELMAL etc,reqteleport char:CRAZY X:1053 Y:1710 price:0 
[05/03/2017][19:46:09]  -system err,No empty mobgrid(1): 1293 1944 1577 
[05/03/2017][19:46:09]  -system err,No empty mobgrid(1): 1297 1966 1620 
[05/03/2017][19:46:09]  -system err,No empty mobgrid(1): 1709 143 3796 
[05/03/2017][19:46:09]  -system err,No empty mobgrid(1): 5841 3426 1459 
[05/03/2017][19:46:09] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27148 x:2379 y:3945 
[05/03/2017][19:46:10] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27148 x:2379 y:3945 
[05/03/2017][19:46:11] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:28850 x:2379 y:3945 
[05/03/2017][19:46:12] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:29566 x:2379 y:3945 
[05/03/2017][19:46:13] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27004 x:2379 y:3945 
[05/03/2017][19:46:14] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:26884 x:2379 y:3945 
[05/03/2017][19:46:15] IP: 177.39.204.178 WALLACER137 etc,reqteleport char:Maldito X:1046 Y:1724 price:700 
[05/03/2017][19:46:15] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27268 x:2379 y:3945 
[05/03/2017][19:46:16] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:27676 x:2379 y:3945 
[05/03/2017][19:46:17] IP: 189.45.123.83 MANEJO etc,msg_attack attacker:3 name:N3R0 target:1002 name:Mago Negro dam:28202 x:2379 y:3945 
[05/03/2017][19:46:19] IP: 189.13.226.146 WELMAL etc,reqteleport char:CRAZY X:3652 Y:3110 price:0 
[05/03/2017][19:46:21] IP: 189.13.226.146 WELMAL cra point: 1  type: 5 
[05/03/2017][19:46:21] IP: 177.207.126.16 SONY CNFAccountLogin Mac: -321459626.1711687819.-1941476385.-38579248 
[05/03/2017][19:46:22]  WELMAL etc,changecity city:3 X:3652 Y:3110 
[05/03/2017][19:46:25] IP: 177.39.204.178 WALLACER137 etc,reqteleport char:Maldito X:2457 Y:2016 price:0 
[05/03/2017][19:46:26]  WALLACER137 etc,changecity city:2 X:2457 Y:2016 
[05/03/2017][19:46:28] IP: 177.207.126.16 SONY sta,Login char:PlayArte exp:60 level:0 conn:2 money:1999957843, store:0 
[05/03/2017][19:46:33]  -system err,No empty mobgrid(1): 1297 1968 1622 
[05/03/2017][19:46:38] IP: 187.4.213.191 DANODANO1 CNFAccountLogin Mac: 277579523.628313041.-1470615319.134366016 
[05/03/2017][19:46:40]  -system etc PK killer:Lich Crunt(399,0) killed:CRAZY(22,75) kingdom:0 war:0 
[05/03/2017][19:46:42] IP: 168.181.139.83 CYBER CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[05/03/2017][19:46:45] IP: 187.4.213.191 DANODANO1 sta,Login char:Cavalinho exp:780000000 level:39 conn:7 money:236663409, store:0 
[05/03/2017][19:46:46] IP: 186.207.139.153 GUGUPMG12 CNFAccountLogin Mac: -644133196.721375221.-1982165080.1833553592 
[05/03/2017][19:46:47]  DANODANO1 etc,changecity city:0 X:2096 Y:2101 
[05/03/2017][19:46:47] IP: 177.39.204.178 WALLACER137 etc,reqteleport char:Maldito X:1045 Y:1710 price:700 
[05/03/2017][19:46:50] IP: 168.181.139.83 CYBER sta,Login char:TK-MAGO exp:800000000 level:39 conn:8 money:1465023448, store:0 
[05/03/2017][19:46:50] IP: 177.39.204.178 WALLACER137 etc,reqteleport char:Maldito X:3652 Y:3110 price:0 
[05/03/2017][19:46:50] IP: 177.39.204.178 WALLACER137 cra point: 1  type: 5 
[05/03/2017][19:46:51]  WALLACER137 etc,changecity city:3 X:3652 Y:3110 
[05/03/2017][19:46:51]  CYBER etc,changecity city:2 X:2461 Y:2003 
[05/03/2017][19:46:52] IP: 187.110.69.50 BIKINHO etc,reqteleport char:lH2O X:1046 Y:1725 price:700 
[05/03/2017][19:46:53] IP: 186.207.139.153 GUGUPMG12 sta,Login char:ZePikeno exp:800000000 level:39 conn:9 money:511404905, store:0 
[05/03/2017][19:46:53] IP: 189.13.226.146 WELMAL etc,restart char:CRAZY hp:2 
[05/03/2017][19:46:53]  WELMAL etc,changecity city:3 X:3655 Y:3122 
[05/03/2017][19:46:54]  GUGUPMG12 etc,changecity city:0 X:2099 Y:2105 
[05/03/2017][19:46:55] IP: 187.110.69.50 BIKINHO etc,reqteleport char:lH2O X:2480 Y:1716 price:0 
[05/03/2017][19:46:56]  BIKINHO etc,changecity city:1 X:2480 Y:1716 
[05/03/2017][19:46:57]  -system err,No empty mobgrid(1): 1297 1971 1620 
[05/03/2017][19:46:58] IP: 187.110.69.50 BIKINHO etc,reqteleport char:lH2O X:1045 Y:1718 price:700 
[05/03/2017][19:46:58] IP: 187.110.69.50 BIKINHO cra point: 1  type: 5 
[05/03/2017][19:47:01] IP: 187.110.69.50 BIKINHO etc,reqteleport char:lH2O X:3651 Y:3111 price:0 
[05/03/2017][19:47:02]  BIKINHO etc,changecity city:3 X:3651 Y:3111 
[05/03/2017][19:47:08] IP: 168.181.139.83 CYBER etc,reqteleport char:TK-MAGO X:1046 Y:1708 price:700 
[05/03/2017][19:47:09]  -system err,No empty mobgrid(1): 5791 3358 1426 
[05/03/2017][19:47:12]  DANODANO1 etc,applybonus name:Cavalinho bonustype:0 detail:1 pontos:1 
[05/03/2017][19:47:13]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special2 
[05/03/2017][19:47:14]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special3 
[05/03/2017][19:47:15]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special3 
[05/03/2017][19:47:15] IP: 168.181.139.83 CYBER etc,reqteleport char:TK-MAGO X:2117 Y:2100 price:0 
[05/03/2017][19:47:15]  DANODANO1 etc,applybonus name:Cavalinho bonustype:1 special2 
[05/03/2017][19:47:15]  CYBER etc,changecity city:0 X:2117 Y:2100 
[05/03/2017][19:47:16] IP: 187.4.213.191 DANODANO1 cra point: 10  type: 30 
[05/03/2017][19:47:16] IP: 187.4.213.191 DANODANO1 skill delay skillnum: -212683102--212683102 
[05/03/2017][19:47:21]  -system err,No empty mobgrid(1): 1297 1969 1624 
[05/03/2017][19:47:29]  -system etc,kefraticket ticket:100 name:Maldito conn:4 
[05/03/2017][19:47:42] IP: 168.181.139.83 CYBER cra point: 10  type: 30 
[05/03/2017][19:47:42] IP: 168.181.139.83 CYBER skill delay skillnum: -212657346--212657346 
[05/03/2017][19:47:42]  -system etc,kefraticket ticket:100 name:lH2O conn:1 
[05/03/2017][19:47:43] IP: 177.207.126.16 SONY clo,fd 22-2 
[05/03/2017][19:47:43] IP: 177.207.126.16 SONY etc,charlogout conn:2 name:PlayArte 
[05/03/2017][19:47:46] IP: 187.110.69.50 BIKINHO etc,reqteleport char:lH2O X:2365 Y:3908 price:0 
[05/03/2017][19:47:49]  -system etc,kefraticket ticket:100 name:CRAZY conn:6 
[05/03/2017][19:47:52] IP: 187.110.69.50 BIKINHO etc,msg_attack attacker:1 name:lH2O target:1003 name:Kefra dam:1 x:2367 y:3931 
[05/03/2017][19:47:53] IP: 187.110.69.50 BIKINHO etc,msg_attack attacker:1 name:lH2O target:1003 name:Kefra dam:1 x:2367 y:3931 
[05/03/2017][19:47:57]  -system err,No empty mobgrid(1): 5832 3426 1432 
[05/03/2017][19:47:59] IP: 187.110.69.50 BIKINHO accept_party,lH2O aceitou party de N3R0. 
[05/03/2017][19:48:01] IP: 186.207.139.153 GUGUPMG12 sel_npc,npc:Acessorios5 price:5937 item: Barra_de_Prata(1Bi) : 4011.0.0.0.0.0.0 
[05/03/2017][19:48:03] IP: 189.13.226.146 WELMAL etc,reqteleport char:CRAZY X:2364 Y:3907 price:0 
[05/03/2017][19:48:07] IP: 189.13.226.146 WELMAL etc,msg_attack attacker:6 name:CRAZY target:1003 name:Kefra dam:1 x:2367 y:3931 
[05/03/2017][19:48:08]  -system etc PK killer:Kefra(400,0) killed:CRAZY(22,75) kingdom:0 war:0 
[05/03/2017][19:48:09]  -system err,No empty mobgrid(1): 1297 1970 1622 
[05/03/2017][19:48:13] IP: 177.39.204.178 WALLACER137 sta,Login char:Maldito exp:800000000 level:39 conn:4 money:1511367473, store:0 
[05/03/2017][19:48:14]  WALLACER137 etc,changecity city:3 X:3655 Y:3122 
[05/03/2017][19:48:17]  -system etc,kefraticket ticket:100 name:TK-MAGO conn:8 
