[05/03/2017][16:08:35]  -system sys,start server 
[05/03/2017][16:10:27]  ADMIN etc,changecity city:3 X:3661 Y:3133 
[05/03/2017][16:10:34] IP: 25.1.3.227 ADMIN etc,reqteleport char:EOQe X:1055 Y:1711 price:0 
[05/03/2017][16:10:35]  -system err,No empty mobgrid(1): 5817 3358 1426 
[05/03/2017][16:10:39] IP: 25.1.3.227 ADMIN etc,reqteleport char:EOQe X:2456 Y:2017 price:0 
[05/03/2017][16:10:40]  ADMIN etc,changecity city:2 X:2456 Y:2017 
[05/03/2017][16:10:49]  -system etc,mount ressurect index:2379 vit:98 - 255 
[05/03/2017][16:11:23]  -system err,No empty mobgrid(1): 5832 3426 1432 
[05/03/2017][16:12:35]  -system err,No empty mobgrid(1): 1709 143 3797 
[05/03/2017][16:12:35]  -system err,No empty mobgrid(1): 5817 3358 1426 
[05/03/2017][16:13:35]  -system err,No empty mobgrid(1): 5841 3424 1460 
[05/03/2017][16:13:51] IP: 25.1.3.227 ADMIN adm +set item 2369 
[05/03/2017][16:13:51] IP: 25.1.3.227 EOQe - Set Item Carry [2369 0:0:0:0:0:0] -system 
[05/03/2017][16:13:58] IP: 25.1.3.227 ADMIN adm +set item 2359 
[05/03/2017][16:13:58] IP: 25.1.3.227 EOQe - Set Item Carry [2359 0:0:0:0:0:0] -system 
[05/03/2017][16:14:05] IP: 25.1.3.227 ADMIN adm +set item 2359 100 100 100 100 
[05/03/2017][16:14:05] IP: 25.1.3.227 EOQe - Set Item Carry [2359 100:100:100:100:0:0] -system 
[05/03/2017][16:14:08]  -system err,standingby processer delete hp zero mob 
[05/03/2017][16:14:23]  -system err,No empty mobgrid(1): 5841 3425 1459 
[05/03/2017][16:14:59]  -system err,No empty mobgrid(1): 5841 3426 1460 
[05/03/2017][16:15:47]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][16:15:47]  -system err,No empty mobgrid(1): 5817 3358 1426 
[05/03/2017][16:15:59]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][16:17:23]  -system err,No empty mobgrid(1): 5841 3425 1460 
[05/03/2017][16:17:35]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][16:19:00]  -system etc,nightmare_normal clear -16:19 
[05/03/2017][16:19:57]  -system etc,mount ressurect index:2379 vit:96 - 255 
[05/03/2017][16:20:59]  -system err,No empty mobgrid(1): 5841 3424 1460 
[05/03/2017][16:22:11]  -system err,No empty mobgrid(1): 5832 3426 1432 
[05/03/2017][16:22:47]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][16:24:00]  -system etc,nightmare_mystic clear -16:24 
[05/03/2017][16:24:35]  -system err,No empty mobgrid(1): 5841 3424 1460 
[05/03/2017][16:24:47]  -system err,No empty mobgrid(1): 5841 3424 1460 
[05/03/2017][16:25:47]  -system err,No empty mobgrid(1): 5815 3424 1460 
[05/03/2017][16:25:47]  -system err,No empty mobgrid(1): 5817 3358 1426 
[05/03/2017][16:26:23]  -system err,No empty mobgrid(1): 5791 3358 1426 
[05/03/2017][16:26:23]  -system err,No empty mobgrid(1): 5841 3426 1459 
[05/03/2017][16:29:00]  -system etc,nightmare_arcan clear -16:29 
[05/03/2017][16:29:23]  -system err,No empty mobgrid(1): 5841 3426 1460 
[05/03/2017][16:30:47]  -system err,No empty mobgrid(1): 5841 3426 1459 
[05/03/2017][16:31:35]  -system err,No empty mobgrid(1): 5791 3358 1426 
[05/03/2017][16:32:35]  -system err,No empty mobgrid(1): 5841 3425 1459 
